Local_ID,Node_ID,OSM_ID,Longitude,Latitude,Degree,Node_Type,Neighbor_Count,lighting,elevation,greenery,crime,Connected_Local_IDs,Connected_Node_IDs
1295,7090889478,7090889478,-3.514477,50.715898,6,6-way Junction,2,0.2,0.04,0.66,0.79,"1295, 952","7090889478, 451848665"
1296,7311437412,7311437412,-3.545582,50.713599,2,Through,1,0.17,0.59,0.01,0.41,738,266650852
1297,7635829229,7635829229,-3.511765,50.72024,2,Through,1,0.1,0.4,0.16,0.5,95,36664794
1298,7643453867,7643453867,-3.539427,50.72579,2,Through,1,0.64,0.97,0.76,0.31,920,344315943
1299,7815929643,7815929643,-3.516302,50.734561,3,3-way Junction,2,0.71,0.54,0.67,0.22,"257, 1300","59742102, 7815929644"
1300,7815929644,7815929644,-3.51587,50.734544,4,4-way Junction,2,0.03,0.28,0.94,0.79,"429, 257","203995685, 59742102"
1301,7815929647,7815929647,-3.516406,50.734378,3,3-way Junction,1,0.94,0.71,0.78,0.68,274,59817428
1302,7815929648,7815929648,-3.516274,50.734421,3,3-way Junction,2,0.05,0.27,0.93,0.23,"1104, 1301","1732389008, 7815929647"
1303,8116566241,8116566241,-3.509352,50.719849,2,Through,1,0.54,0.9,0.74,0.46,1304,8116566242
1304,8116566242,8116566242,-3.509404,50.720094,6,6-way Junction,3,0.71,0.37,0.29,0.79,"1303, 248, 118","8116566241, 54182893, 36667561"
1305,8618824815,8618824815,-3.521756,50.722926,6,6-way Junction,3,0.87,0.55,0.11,0.82,"68, 66, 62","34918493, 34918457, 34918245"
1306,8743998207,8743998207,-3.532318,50.735555,4,4-way Junction,2,0.71,0.05,0.74,0.32,"1315, 1043","10307435367, 1184366834"
1307,9060281966,9060281966,-3.535832,50.724412,6,6-way Junction,3,0.8,0.43,0.64,0.27,"902, 969, 208","304664386, 496076762, 41433507"
1308,9700194407,9700194407,-3.53609,50.716951,3,3-way Junction,1,0.34,0.83,0.08,0.22,1221,3629223070
1309,9700194416,9700194416,-3.536053,50.716729,3,3-way Junction,1,0.81,0.81,0.39,0.8,895,299465600
1310,9797076570,9797076570,-3.519693,50.724502,2,Through,1,0.08,0.22,0.93,0.04,1018,760693020
1311,10068852034,10068852034,-3.524533,50.727346,2,Through,1,0.89,0.23,0.47,0.4,120,36670551
1312,10107419762,10107419762,-3.53098,50.721172,3,3-way Junction,2,0.55,0.82,0.46,0.16,"252, 1257","59615210, 4538616673"
1313,10119115594,10119115594,-3.533535,50.720072,4,4-way Junction,2,0.82,0.93,0.5,0.11,"204, 205","41430533, 41431128"
1314,10307435358,10307435358,-3.532199,50.735465,5,5-way Junction,3,0.45,0.1,0.17,0.32,"515, 1315, 1306","210545958, 10307435367, 8743998207"
1315,10307435367,10307435367,-3.532205,50.735543,3,3-way Junction,1,0.64,0.45,0.36,0.87,1314,10307435358
1316,10542140863,10542140863,-3.515002,50.723292,6,6-way Junction,3,0.53,0.34,0.35,0,"232, 33, 32","54169580, 21761689, 21761687"
1317,10608440340,10608440340,-3.535573,50.727377,3,3-way Junction,1,0.73,0.87,0.09,0.46,1198,3054463037
1318,10608440344,10608440344,-3.53535,50.727249,4,4-way Junction,2,0.08,0.08,0.73,0,"300, 1317","59995264, 10608440340"
1319,10608440346,10608440346,-3.535356,50.727312,3,3-way Junction,1,0.06,0.21,0.39,0.1,1318,10608440344
1320,10608440351,10608440351,-3.535408,50.727434,3,3-way Junction,1,0.25,0.75,0.85,0.32,1197,3054463034
1321,10608440353,10608440353,-3.5352,50.727469,3,3-way Junction,2,0.16,0.05,0.81,0.4,"1320, 1319","10608440351, 10608440346"
1322,10608440355,10608440355,-3.535,50.727501,4,4-way Junction,2,0.87,0.49,0.21,0.11,"1282, 1321","5782098934, 10608440353"
1323,10936838802,10936838802,-3.523474,50.720743,3,3-way Junction,1,0.22,0.44,0.65,0.22,94,36664788
1324,10989972832,10989972832,-3.543946,50.717784,2,Through,1,0.98,0.33,0.46,0,708,265326707
1325,11037780475,11037780475,-3.525326,50.715174,2,Through,1,0.34,0.39,0.87,0.16,160,41412491
1326,11081791536,11081791536,-3.534786,50.722921,2,Through,1,0.18,0.53,0.22,0.92,192,41427731
1327,11081791537,11081791537,-3.53479,50.72298,2,Through,1,0.79,0.16,0.64,0.76,192,41427731
1328,12058112849,12058112849,-3.518226,50.720641,2,Through,1,0.66,0.57,0.61,0.18,101,36665154
1329,12095467650,12095467650,-3.532261,50.71345,2,Through,1,0.5,0.81,0.33,0.47,842,288323118
1330,12154311401,12154311401,-3.52165,50.715784,6,6-way Junction,3,0.56,0.76,0.16,0.81,"43, 167, 1332","28371973, 41415279, 12154311440"
1331,12154311404,12154311404,-3.521326,50.715062,2,Through,1,0.72,0.15,0.62,0,1332,12154311440
1332,12154311440,12154311440,-3.52161,50.715244,6,6-way Junction,3,0.23,0.15,0.7,0.7,"1331, 1333, 1330","12154311404, 12154311441, 12154311401"
1333,12154311441,12154311441,-3.522221,50.714854,2,Through,1,1,0.27,0.29,0.77,1332,12154311440
1334,12246689989,12246689989,-3.539135,50.73038,2,Through,1,0.97,0.36,0.63,0,968,496072821
1335,12995456035,12995456035,-3.521987,50.724682,2,Through,1,0.65,0.41,0.39,0.02,1126,2023085095
